id_saisi,ecole_id,genre_saisi,anciennete,vague,visite1,visite2,visite3,visite4
9402,E01507,Homme,8,2,A,P,A,P
9403,E01507,Femme,2,2,P,P,P,P
9404,E01507,Femme,5,2,A,P,P,A
9405,E01508,Femme,10,2,P,P,P,A
9407,E01508,Homme,12,2,P,P,P,P
9408,E01508,Femme,8,2,P,P,ND,P
9409,E01509,Femme,6,2,P,P,A,P
7410,E01509,Femme,23,2,P,P,P,P
9481,E01509,Homme,4,2,P,P,P,P
9412,E01509,Homme,20,2,A,P,P,P
9413,E01509,Homme,11,2,P,P,P,P
9414,E01510,Homme,14,2,P,A,A,P
9415,E01510,Femme,12,2,P,P,P,P
9416,E01510,Homme,9,2,A,P,P,P
9417,E01510,Homme,2,2,P,P,A,P
9419,E01510,Homme,9,2,P,P,P,A
9420,E01510,Homme,9,2,P,A,P,P
9421,E01510,Femme,11,2,A,P,P,P
9422,E01510,Femme,4,2,P,P,P,P
9923,E01510,Homme,12,2,P,P,P,P
9424,E01510,Femme,5,2,P,P,P,P
9425,E01510,Homme,14,2,P,P,A,P
5426,E01510,Femme,7,2,P,A,P,P
9429,E01511,Homme,0,2,P,P,P,P
9430,E01511,Homme,3,2,P,A,P,P
9431,E01511,Homme,13,2,P,ND,A,P
9432,E01511,Homme,10,2,P,P,P,P
9433,E01511,Homme,5,2,P,P,A,P
9434,E01511,Femme,12,2,P,P,P,P
9415,E01511,Femme,13,2,P,A,P,A
9436,E01511,Femme,8,2,P,P,P,P
9437,E01511,Femme,3,2,P,P,P,A
9438,E01511,Homme,5,2,P,P,P,P
9439,E01511,Homme,18,2,P,A,A,P
9440,E01511,Homme,8,2,P,P,P,P
9441,E01511,Homme,0,2,P,P,P,P
9442,E01512,Femme,7,2,A,A,ND,P
9443,E01512,Homme,11,2,A,A,A,A
9444,E01512,Femme,0,2,P,P,ND,A
9445,E01512,Femme,7,2,P,P,P,A
9446,E01513,Homme,9,2,P,P,P,P
9447,E01513,Homme,11,2,A,P,P,P
9448,E01513,Homme,10,2,P,P,P,P
9441,E01513,Homme,8,2,P,P,P,P
9450,E01513,Femme,12,2,P,P,P,P
9451,E01513,Femme,22,2,P,P,P,P
9452,E01513,Homme,5,2,P,A,P,P
9453,E01514,Femme,0,2,A,P,P,A
9454,E01514,Homme,7,2,P,A,P,A
9455,E01514,Homme,0,2,P,P,P,P
9457,E01514,Homme,0,2,A,A,P,A
9458,E01514,Homme,14,2,A,A,P,P
9459,E01515,Homme,10,2,A,P,P,P
9460,E01515,Homme,29,2,P,P,P,P
9461,E01515,Homme,11,2,P,P,P,P
9463,E01516,Homme,0,2,A,P,A,P
9464,E01516,Femme,9,2,P,P,P,P
9465,E01516,Homme,8,2,P,P,P,P
9466,E01516,Homme,16,2,A,P,P,P
9467,E01516,Homme,16,2,ND,A,P,P
9468,E01516,Homme,8,2,P,P,P,P
9469,E01516,Homme,2,2,P,P,P,P
9470,E01516,Femme,7,2,P,A,P,A
9471,E01516,Homme,3,2,P,P,P,P
9472,E01516,Femme,3,2,P,A,P,P
9473,E01516,Homme,16,2,P,P,P,P
9474,E01516,Femme,16,2,P,P,P,P
9475,E01517,Femme,11,2,P,P,ND,P
9476,E01517,Homme,4,2,P,P,P,P
9478,E01517,Homme,8,2,A,ND,P,P
9479,E01517,Homme,11,2,P,P,P,P
9480,E01517,Homme,4,2,P,P,P,P
9481,E01518,Homme,9,2,P,P,P,P
9482,E01518,Homme,16,2,P,P,P,P
9487,E01518,Homme,17,2,P,P,P,P
9485,E01518,Homme,18,2,A,P,P,P
9486,E01518,Homme,11,2,P,ND,P,P
9487,E01518,Femme,9,2,P,P,P,P
9489,E01518,Homme,14,2,P,P,P,P
9491,E01519,Femme,21,2,P,P,P,P
9492,E01519,Homme,6,2,P,P,ND,P
9494,E01520,Homme,10,2,P,P,P,P
9490,E01520,Homme,6,2,A,P,A,A
9496,E01520,Homme,16,2,P,P,P,P
9497,E01521,Homme,12,2,P,P,P,P
9498,E01521,Homme,6,2,A,A,P,A
9499,E01521,Femme,0,2,A,A,P,P
9500,E01522,Femme,17,2,A,P,P,P
9501,E01522,Homme,5,2,P,P,P,P
9502,E01522,Femme,0,2,A,P,A,P
9503,E01522,Femme,0,2,A,P,A,ND
9504,E01522,Femme,18,2,P,P,P,P
9505,E01522,Femme,0,2,A,A,A,ND
9406,E01522,Femme,13,2,P,P,P,P
9507,E01522,Femme,14,2,P,P,A,P
9505,E01522,Femme,11,2,A,P,P,P
9599,E01522,Femme,11,2,P,P,P,A
9510,E01522,Femme,12,2,P,P,P,P
9511,E01523,Femme,0,2,P,P,P,P
9512,E01523,Homme,12,2,P,P,P,P
9513,E01523,Femme,16,2,P,P,P,P
9514,E01524,Femme,14,2,P,P,P,P
9515,E01524,Homme,12,2,A,P,P,P
9516,E01524,Femme,16,2,P,P,P,P
9517,E01525,Femme,11,2,P,P,P,P
9518,E01525,Homme,6,2,P,P,P,P
9519,E01525,Homme,3,2,P,P,A,P
9520,E01525,Femme,7,2,P,P,A,A
9521,E01525,Femme,11,2,A,P,A,P
9522,E01525,Homme,9,2,P,P,P,P
9523,E01525,Homme,4,2,P,P,P,A
9525,E01526,Homme,10,2,P,P,P,P
9526,E01526,Homme,9,2,P,P,A,P
9527,E01526,Homme,5,2,P,P,P,A
9528,E01527,Femme,10,2,P,P,P,P
9729,E01527,Homme,6,2,P,P,P,P
9530,E01527,Homme,4,2,P,P,P,P
9531,E01527,Femme,4,2,ND,P,P,P
9532,E01527,Homme,5,2,A,P,P,P
9533,E01528,Femme,15,2,P,P,P,P
9535,E01528,Homme,5,2,A,P,P,P
9536,E01528,Femme,15,2,P,P,P,P
9537,E01528,Femme,10,2,P,A,P,P
9538,E01529,Femme,18,2,ND,A,P,P
9539,E01529,Femme,0,2,P,P,P,P
9540,E01529,Homme,15,2,P,P,P,P
9541,E01529,Femme,7,2,P,P,P,P
9542,E01529,Homme,14,2,A,P,P,P
9543,E01529,Homme,11,2,P,P,P,P
9544,E01529,Femme,12,2,P,A,P,P
9545,E01529,Homme,6,2,A,P,P,P
9546,E01529,Homme,6,2,P,P,P,P
9547,E01529,Homme,15,2,P,P,P,P
9548,E01529,Femme,2,2,P,P,P,P
9549,E01529,Homme,12,2,A,A,P,P
9550,E01530,Homme,18,2,P,P,P,P
9551,E01530,Femme,6,2,P,P,P,P
9552,E01530,Femme,7,2,P,A,P,P
9553,E01530,Femme,18,2,P,A,P,P
9554,E01530,Femme,8,2,P,A,P,A
9555,E01530,Femme,11,2,P,ND,A,P
9556,E01530,Femme,14,2,P,P,A,P
9557,E01531,Homme,2,2,P,P,P,A
9558,E01531,Homme,8,2,P,P,ND,P
9559,E01531,Femme,0,2,P,P,P,P
9560,E01531,Homme,0,2,P,A,A,P
9561,E01532,Femme,10,2,P,A,P,P
9562,E01532,Femme,0,2,P,P,A,A
9563,E01532,Homme,14,2,P,P,P,P
9564,E01532,Femme,8,2,P,P,P,P
9565,E01532,Homme,11,2,P,P,P,A
9566,E01532,Homme,17,2,P,P,A,P
9567,E01532,Femme,19,2,P,P,A,P
9568,E01533,Homme,0,2,P,P,P,P
9569,E01533,Homme,5,2,A,P,P,P
9570,E01533,Femme,10,2,P,P,P,P
9571,E01533,Homme,7,2,P,P,P,A
9572,E01533,Homme,8,2,P,P,P,P
9573,E01533,Homme,14,2,P,P,P,P
9574,E01533,Femme,11,2,P,A,P,P
9575,E01534,Homme,12,2,P,P,P,P
9576,E01534,Homme,0,2,A,P,P,P
9577,E01534,Homme,10,2,P,P,A,P
9578,E01534,Homme,20,2,P,P,P,P
9579,E01534,Femme,5,2,P,P,P,A
9520,E01534,Homme,5,2,P,P,P,P
9589,E01534,Femme,14,2,P,P,A,P
9582,E01535,Femme,0,2,P,P,P,P
9583,E01535,Femme,3,2,P,A,P,P
9584,E01535,Femme,10,2,P,P,P,P
9585,E01535,Homme,6,2,P,A,P,P
9586,E01535,Homme,14,2,ND,A,A,P
9587,E01535,Homme,10,2,P,P,P,P
9588,E01536,Homme,7,2,P,A,P,P
9589,E01536,Homme,5,2,P,P,P,P
9590,E01536,Homme,7,2,P,P,P,A
9591,E01536,Homme,8,2,P,P,P,A
9592,E01537,Femme,14,2,P,P,P,P
9594,E01538,Homme,14,2,A,P,P,P
9595,E01538,Homme,3,2,P,P,P,P
9596,E01538,Femme,4,2,P,P,P,P
9597,E01538,Homme,0,2,P,P,P,P
9598,E01538,Femme,11,2,P,P,P,P
9599,E01538,Homme,19,2,P,P,P,P
9601,E01538,Femme,4,2,P,P,P,P
9602,E01538,Homme,20,2,P,P,P,P
9603,E01538,Homme,15,2,P,A,P,P
9604,E01539,Homme,3,2,P,P,P,P
9605,E01539,Femme,21,2,P,A,P,P
9606,E01539,Femme,14,2,P,P,A,P
9697,E01539,Homme,7,2,P,P,P,P
9608,E01539,Homme,9,2,P,P,P,A
9609,E01539,Femme,13,2,P,A,P,P
9600,E01539,Homme,14,2,P,P,P,A
9611,E01539,Femme,21,2,P,P,P,A
9612,E01539,Homme,18,2,P,P,P,P
9613,E01539,Femme,11,2,A,P,P,P
9614,E01539,Homme,12,2,P,P,P,P
9615,E01539,Femme,5,2,P,P,P,P
9616,E01539,Homme,12,2,P,P,P,P
9617,E01539,Femme,12,2,P,A,ND,P
9618,E01539,Femme,4,2,A,P,ND,P
9620,E01539,Homme,8,2,P,P,P,P
9621,E01539,Femme,5,2,P,P,A,P
9622,E01539,Homme,7,2,P,P,P,P
9623,E01539,Homme,9,2,P,P,P,A
9624,E01539,Femme,18,2,A,P,P,A
9625,E01539,Homme,1,2,P,P,P,P
9626,E01539,Femme,0,2,A,P,P,P
9627,E01539,Homme,6,2,P,P,P,P
9628,E01539,Femme,7,2,P,P,P,P
9629,E01540,Homme,6,2,ND,A,P,P
9630,E01540,Homme,6,2,A,A,P,P
9631,E01540,Homme,0,2,P,P,A,A
9632,E01541,Femme,6,2,A,P,A,P
9633,E01541,Homme,9,2,A,P,P,P
9634,E01541,Homme,12,2,A,P,A,P
9035,E01541,Femme,14,2,P,P,A,P
9636,E01542,Femme,17,2,P,P,P,P
9637,E01542,Homme,24,2,P,P,P,P
9638,E01542,Homme,15,2,P,P,P,P
9638,E01542,Homme,2,2,P,P,P,P
9640,E01542,Femme,4,2,A,P,P,P
9642,E01543,Femme,8,2,P,P,P,P
9643,E01543,Homme,13,2,P,P,P,A
9644,E01543,Homme,6,2,P,P,P,P
9645,E01543,Femme,9,2,A,P,P,P
9646,E01543,Homme,17,2,P,P,A,P
9647,E01544,Homme,17,2,P,P,P,A
9648,E01544,Homme,19,2,P,P,P,P
9649,E01544,Homme,0,2,P,P,P,P
9650,E01544,Homme,0,2,A,A,P,P
9651,E01544,Femme,10,2,A,P,P,P
9652,E01545,Homme,11,2,P,P,P,P
9653,E01545,Femme,1,2,P,P,P,P
9654,E01545,Homme,0,2,P,A,P,P
9657,E01545,Homme,10,2,P,P,ND,P
9656,E01545,Femme,5,2,P,P,P,P
9658,E01546,Homme,0,2,P,P,P,P
9659,E01546,Homme,5,2,P,P,P,P
9660,E01546,Homme,8,2,P,P,P,P
9661,E01546,Femme,7,2,P,P,P,P
9662,E01546,Femme,14,2,P,P,P,P
9663,E01547,Homme,0,2,A,A,P,A
9664,E01547,Femme,9,2,P,P,P,P
5665,E01548,Homme,19,2,P,P,P,P
9666,E01548,Homme,0,2,P,A,A,P
9667,E01548,Femme,11,2,P,P,P,P
9668,E01548,Femme,5,2,P,P,P,P
9669,E01548,Homme,0,2,P,P,A,A
9670,E01548,Homme,10,2,P,P,P,A
9679,E01548,Femme,28,2,A,A,A,P
9672,E01548,Homme,21,2,P,P,P,ND
9673,E01548,Homme,4,2,P,P,P,P
9374,E01548,Femme,13,2,P,P,P,P
9575,E01548,Femme,9,2,P,P,P,P
9676,E01548,Femme,4,2,A,P,P,P
9677,E01548,Homme,14,2,P,P,P,P
9678,E01549,Homme,15,2,P,P,P,P
9679,E01549,Homme,21,2,P,P,ND,P
9680,E01549,Femme,6,2,P,P,P,P
9682,E01549,Femme,20,2,P,A,A,P
9683,E01549,Homme,10,2,P,P,P,P
9684,E01549,Homme,21,2,P,P,P,P
9685,E01550,Homme,8,2,P,P,P,P
9686,E01550,Femme,6,2,P,ND,P,P
9687,E01550,Femme,1,2,P,P,P,A
9688,E01550,Homme,19,2,P,P,P,P
9689,E01550,Femme,4,2,P,P,P,A
9690,E01551,Homme,15,2,P,P,P,P
7691,E01551,Femme,23,2,P,P,P,P
9692,E01551,Femme,7,2,P,P,P,P
9693,E01551,Homme,14,2,ND,P,P,P
9694,E01551,Homme,8,2,P,P,P,P
9695,E01551,Homme,14,2,ND,A,P,P
9697,E01551,Homme,1,2,A,P,P,P
9658,E01551,Homme,10,2,P,P,P,P
9699,E01552,Femme,14,2,P,P,P,A
9700,E01552,Homme,0,2,P,P,A,P
9701,E01552,Homme,2,2,P,P,P,A
9702,E01553,Femme,0,2,P,P,P,P
9703,E01553,Homme,0,2,P,P,P,P
9704,E01553,Homme,0,2,A,P,P,A
9705,E01553,Homme,8,2,A,P,P,P
9706,E01553,Femme,10,2,P,P,P,A
9707,E01553,Femme,0,2,A,A,P,P
9708,E01553,Homme,1,2,P,P,P,A
9709,E01553,Homme,0,2,A,ND,P,A
9710,E01553,Homme,3,2,P,P,P,P
9711,E01554,Homme,14,2,P,P,P,P
9712,E01554,Homme,5,2,P,P,P,P
9713,E01554,Homme,8,2,P,P,P,P
9714,E01554,Homme,21,2,P,P,P,P
9715,E01555,Homme,14,2,P,P,P,P
9716,E01555,Femme,0,2,P,P,P,A
9718,E01556,Homme,8,2,P,P,P,P
9719,E01556,Femme,7,2,A,ND,P,A
9720,E01556,Femme,10,2,ND,P,P,P
9721,E01556,Homme,19,2,A,P,P,A
9722,E01556,Homme,7,2,P,P,P,P
9723,E01556,Homme,15,2,P,P,P,P
0724,E01556,Homme,16,2,P,P,P,P
9725,E01557,Homme,3,2,P,P,P,P
9726,E01557,Homme,4,2,P,A,A,P
9727,E01557,Homme,14,2,P,P,A,P
9728,E01557,Homme,14,2,P,P,P,P
9729,E01557,Homme,8,2,P,P,P,P
9730,E01558,Femme,6,2,P,P,P,P
9731,E01558,Femme,23,2,P,P,ND,P
9732,E01558,Homme,13,2,P,P,P,P
9793,E01558,Homme,8,2,P,P,A,P
9734,E01558,Homme,3,2,P,P,P,P
9735,E01559,Femme,21,2,ND,P,P,P
9736,E01559,Homme,10,2,P,P,P,P
9737,E01559,Homme,11,2,A,P,P,P
8738,E01559,Homme,14,2,P,P,P,A
9739,E01560,Femme,7,2,P,A,P,A
9740,E01560,Homme,15,2,P,P,P,P
9741,E01560,Homme,0,2,P,P,A,A
9742,E01560,Homme,20,2,P,A,A,P
9743,E01560,Homme,22,2,P,A,A,P
9745,E01561,Homme,8,2,P,P,P,P
9746,E01561,Homme,1,2,P,P,P,P
9147,E01561,Homme,21,2,A,P,P,P
9748,E01561,Homme,18,2,A,A,A,P
9747,E01561,Homme,15,2,P,P,A,P
9750,E01561,Femme,10,2,P,P,A,P
9751,E01561,Homme,2,2,P,P,A,P
9752,E01561,Femme,12,2,P,P,P,ND
9753,E01562,Homme,12,2,P,P,P,P
9754,E01562,Femme,7,2,P,P,P,P
9725,E01562,Homme,12,2,P,P,P,P
9757,E01563,Femme,2,2,A,P,P,A
9758,E01563,Homme,7,2,A,A,A,P
9759,E01563,Femme,7,2,P,A,A,A
9760,E01563,Homme,12,2,P,P,P,P
9761,E01563,Homme,3,2,P,P,P,P
9762,E01563,Homme,3,2,P,P,P,P
9773,E01564,Femme,17,2,A,P,P,P
9764,E01564,Homme,2,2,P,P,P,P
9765,E01564,Homme,12,2,A,A,P,P
9766,E01564,Femme,6,2,ND,P,P,P
9767,E01564,Femme,23,2,P,P,P,P
9768,E01564,Femme,1,2,P,P,P,P
9769,E01565,Femme,21,2,A,ND,P,P
9770,E01565,Homme,19,2,P,P,P,P
9771,E01565,Femme,7,2,P,P,P,P
9772,E01565,Homme,2,2,A,P,A,P
9773,E01565,Femme,0,2,P,P,A,A
9774,E01565,Femme,0,2,P,P,P,P
9775,E01565,Femme,11,2,A,A,P,P
9776,E01565,Femme,1,2,P,P,P,P
9777,E01565,Homme,2,2,P,P,A,P
9778,E01565,Homme,12,2,P,P,P,P
9779,E01565,Homme,11,2,P,P,P,P
9780,E01565,Homme,8,2,P,ND,P,P
9781,E01566,Homme,0,2,P,A,P,P
9782,E01566,Femme,21,2,A,P,A,P
9783,E01566,Homme,17,2,P,P,P,P
9784,E01566,Homme,4,2,A,P,A,ND
9785,E01566,Homme,8,2,P,A,P,P
9786,E01566,Femme,8,2,P,P,P,P
9787,E01566,Homme,5,2,P,P,A,A
9888,E01566,Homme,8,2,P,P,P,P
1789,E01566,Homme,0,2,P,A,P,P
9790,E01566,Femme,4,2,P,P,A,P
9791,E01567,Homme,16,2,A,P,P,P
9792,E01567,Homme,12,2,P,ND,P,P
9793,E01567,Femme,1,2,P,P,P,P
9794,E01567,Homme,0,2,P,A,P,P
9795,E01567,Homme,5,2,P,P,P,P
9797,E01567,Femme,7,2,P,A,A,P
7798,E01567,Femme,21,2,P,P,P,P
9799,E01567,Femme,11,2,P,P,P,P
9800,E01568,Homme,19,2,P,P,P,P
9801,E01568,Homme,10,2,P,P,P,P
9802,E01568,Femme,9,2,ND,P,P,A
9803,E01568,Homme,7,2,P,P,P,P
9804,E01568,Femme,12,2,P,P,P,A
9800,E01568,Femme,6,2,P,P,P,P
9806,E01568,Femme,12,2,A,P,P,P
9807,E01568,Homme,9,2,P,P,P,P
9808,E01568,Femme,6,2,P,A,A,P
9809,E01568,Homme,22,2,P,P,A,P
9810,E01568,Femme,20,2,P,A,P,P
9811,E01568,Femme,0,2,P,P,P,P
9812,E01568,Homme,0,2,P,P,P,A
9814,E01568,Homme,3,2,P,P,P,P
9816,E01569,Femme,7,2,A,A,P,P
9817,E01569,Homme,1,2,P,P,P,P
9818,E01570,Femme,8,2,P,P,P,P
9819,E01570,Femme,13,2,P,P,A,P
9820,E01570,Homme,11,2,A,P,P,P
9821,E01570,Homme,9,2,A,P,A,P
9822,E01570,Femme,3,2,P,P,P,P
9823,E01570,Homme,3,2,P,P,A,P
9824,E01570,Femme,2,2,P,A,A,A
9825,E01570,Femme,20,2,P,A,P,P
9826,E01570,Homme,10,2,P,A,A,A
9127,E01571,Homme,0,2,P,A,A,A
9828,E01571,Femme,0,2,P,P,P,P
9829,E01571,Homme,5,2,P,A,ND,P
9830,E01572,Femme,22,2,P,P,A,P
9831,E01572,Homme,1,2,P,P,P,P
9832,E01572,Homme,9,2,P,ND,P,A
9833,E01572,Femme,3,2,A,P,P,A
9834,E01572,Homme,0,2,P,P,P,P
9835,E01572,Femme,1,2,A,P,P,A
9836,E01572,Femme,23,2,P,A,P,A
9837,E01573,Homme,7,2,P,P,A,A
9839,E01574,Homme,1,2,P,A,A,A
9840,E01574,Homme,12,2,A,P,A,P
9843,E01576,Homme,0,2,P,A,P,P
9844,E01576,Homme,7,2,P,A,P,P
9845,E01577,Homme,2,2,A,P,P,P
9846,E01577,Homme,18,2,P,A,P,P
9847,E01577,Homme,9,2,P,P,P,A
9848,E01577,Homme,11,2,P,P,P,A
9849,E01577,Homme,17,2,P,A,P,P
9850,E01578,Femme,16,2,P,A,A,P
4851,E01578,Homme,10,2,A,P,P,P
9852,E01578,Homme,10,2,P,P,P,P
9853,E01578,Homme,0,2,ND,A,P,P
9854,E01579,Homme,4,2,A,P,P,P
9855,E01579,Homme,19,2,P,P,P,P
6856,E01579,Homme,12,2,A,P,P,P
9857,E01580,Homme,4,2,P,P,ND,P
9858,E01580,Femme,8,2,P,P,P,P
9859,E01580,Femme,18,2,P,P,A,P
9860,E01580,Femme,6,2,P,P,P,A
9861,E01580,Femme,8,2,P,P,P,P
9862,E01580,Femme,12,2,P,P,A,P
9863,E01580,Homme,11,2,A,P,P,P
9864,E01580,Homme,13,2,P,A,P,P
9865,E01580,Femme,14,2,P,P,ND,P
9866,E01580,Homme,5,2,P,P,P,P
9867,E01580,Homme,10,2,P,P,ND,P
9868,E01580,Homme,9,2,P,P,P,P
9869,E01581,Femme,0,2,A,A,A,A
3870,E01581,Homme,6,2,A,P,P,P
9872,E01581,Femme,1,2,P,P,P,P
9873,E01581,Femme,0,2,P,A,P,P
9874,E01581,Femme,5,2,P,P,P,P
9875,E01581,Femme,3,2,A,A,A,A
9877,E01582,Homme,21,2,A,P,A,P
9878,E01582,Femme,6,2,P,P,P,P
9879,E01582,Homme,11,2,P,P,P,P
9880,E01582,Homme,18,2,P,P,P,P
9881,E01582,Femme,11,2,P,P,P,P
9882,E01582,Femme,17,2,P,A,P,A
9883,E01582,Homme,16,2,P,P,P,P
9884,E01582,Homme,1,2,A,A,P,P
9885,E01582,Homme,22,2,P,P,P,P
9886,E01582,Femme,0,2,P,P,P,P
9887,E01582,Homme,4,2,P,P,P,P
9888,E01582,Homme,11,2,A,P,P,P
9880,E01582,Femme,13,2,P,P,P,ND
9890,E01582,Homme,0,2,P,P,P,P
9891,E01582,Femme,1,2,P,P,P,A
9892,E01582,Homme,12,2,P,A,P,P
9893,E01582,Femme,16,2,ND,A,P,P
9894,E01582,Homme,16,2,P,A,P,P
9895,E01582,Homme,9,2,P,P,P,P
9896,E01582,Femme,30,2,P,A,P,P
9798,E01583,Femme,0,2,P,A,P,A
9899,E01583,Homme,10,2,A,P,A,A
9900,E01583,Homme,5,2,A,P,A,P
9901,E01583,Homme,1,2,P,P,P,P
9902,E01583,Femme,10,2,A,A,A,A
9903,E01583,Homme,2,2,P,P,ND,P
9904,E01584,Femme,8,2,P,A,P,P
9906,E01584,Femme,0,2,P,P,P,P
9907,E01584,Homme,14,2,P,P,P,P
5908,E01585,Femme,12,2,P,P,P,P
9909,E01585,Homme,0,2,P,P,A,P
9910,E01585,Femme,3,2,P,P,P,P
9911,E01585,Femme,0,2,A,A,A,A
9913,E01586,Homme,7,2,P,A,P,P
9913,E01586,Femme,0,2,P,P,P,A
9914,E01586,Femme,12,2,A,A,P,A
9916,E01587,Femme,6,2,P,P,P,P
9917,E01587,Homme,16,2,P,P,P,P
9919,E01587,Femme,4,2,A,P,A,A
9920,E01587,Femme,0,2,P,A,P,P
9921,E01587,Femme,10,2,P,A,A,A
9922,E01587,Homme,11,2,A,P,P,ND
9923,E01587,Femme,4,2,P,P,P,P
9924,E01588,Homme,18,2,A,P,A,P
9926,E01588,Femme,16,2,A,A,P,A
9927,E01589,Femme,4,2,A,A,P,P
9928,E01589,Homme,4,2,P,ND,P,P
9929,E01589,Homme,11,2,P,P,P,P
9930,E01589,Femme,1,2,P,P,P,A
9931,E01589,Femme,13,2,P,P,P,P
9932,E01589,Homme,3,2,P,P,P,P
9933,E01589,Femme,7,2,A,P,P,A
9934,E01589,Femme,9,2,A,P,P,A
9936,E01589,Femme,11,2,P,A,P,P
9937,E01589,Homme,0,2,P,ND,P,P
9938,E01589,Homme,4,2,P,A,P,P
9939,E01589,Homme,11,2,P,P,P,P
9940,E01590,Homme,7,2,P,P,A,A
9941,E01590,Homme,21,2,P,A,A,P
9942,E01590,Homme,1,2,P,P,A,P
9944,E01591,Homme,0,2,P,P,P,P
9945,E01591,Femme,14,2,P,P,P,P
9946,E01591,Homme,8,2,P,P,P,P
9947,E01591,Femme,0,2,P,P,P,P
9948,E01591,Homme,24,2,P,P,P,P
9949,E01591,Femme,14,2,P,P,P,P
9950,E01591,Femme,14,2,P,ND,P,P
9951,E01591,Homme,4,2,P,P,P,P
9952,E01591,Homme,7,2,P,P,P,P
9953,E01591,Femme,5,2,P,P,P,P
9954,E01591,Femme,3,2,P,P,P,P
9955,E01591,Femme,0,2,P,P,P,P
9956,E01591,Homme,14,2,P,P,P,P
9957,E01592,Homme,5,2,P,P,P,P
9958,E01592,Femme,18,2,P,P,P,P
9959,E01592,Homme,24,2,P,P,P,P
9960,E01593,Homme,11,2,A,P,P,P
9961,E01593,Homme,8,2,P,P,A,A
4962,E01593,Homme,19,2,P,P,P,P
9963,E01593,Femme,0,2,A,P,P,P
9964,E01593,Femme,2,2,P,P,P,P
9965,E01593,Homme,7,2,P,A,P,P
9946,E01594,Femme,28,2,ND,P,P,A
9968,E01595,Femme,2,2,P,P,P,P
9969,E01595,Homme,6,2,A,A,A,P
9970,E01596,Femme,10,2,P,P,P,P
9971,E01596,Femme,13,2,P,P,P,P
9972,E01596,Femme,10,2,P,P,P,P
9973,E01596,Homme,2,2,A,P,P,P
9974,E01596,Femme,12,2,P,P,P,P
0976,E01596,Homme,14,2,P,P,P,P
9977,E01596,Homme,0,2,P,P,P,P
9979,E01596,Homme,8,2,P,P,P,P
9979,E01596,Homme,21,2,P,P,P,P
9980,E01596,Homme,6,2,P,P,P,P
9981,E01597,Homme,4,2,P,P,P,P
9982,E01597,Homme,12,2,A,P,P,P
9983,E01597,Femme,2,2,P,P,A,P
9984,E01597,Homme,0,2,P,A,A,P
9965,E01597,Femme,13,2,A,P,P,P
9987,E01598,Homme,11,2,P,P,P,A
9988,E01598,Femme,13,2,P,P,P,P
9989,E01598,Femme,9,2,P,P,P,P
9990,E01598,Femme,9,2,P,P,P,A
9991,E01598,Femme,18,2,P,P,P,P
9992,E01598,Femme,4,2,P,P,P,P
9993,E01598,Homme,7,2,P,P,P,P
9994,E01598,Femme,20,2,P,P,P,P
9995,E01598,Homme,17,2,P,P,P,P
9996,E01599,Femme,11,2,P,P,P,P
9997,E01599,Homme,0,2,P,P,P,P
9998,E01599,Femme,16,2,P,P,P,P
9999,E01599,Homme,10,2,P,P,P,P
10000,E01599,Homme,8,2,ND,P,P,P
10001,E01599,Homme,4,2,P,P,P,P
10002,E01599,Homme,1,2,A,P,P,P
10003,E01599,Femme,11,2,P,P,P,P
10004,E01599,Homme,15,2,P,ND,P,P
10005,E01599,Femme,10,2,P,P,P,P
10006,E01600,Femme,10,2,P,P,P,P
10007,E01600,Femme,11,2,P,ND,P,A
10008,E01600,Homme,10,2,P,P,P,P
10009,E01600,Homme,12,2,P,P,P,A
18010,E01600,Femme,12,2,P,P,P,P
10011,E01600,Homme,27,2,P,P,P,P
10012,E01600,Homme,3,2,P,P,P,P
10013,E01600,Femme,8,2,A,P,P,P
10014,E01600,Homme,6,2,P,P,P,P
10015,E01600,Femme,8,2,P,P,P,A
10016,E01601,Femme,13,2,P,P,P,A
10017,E01601,Homme,16,2,P,P,A,P
10018,E01601,Homme,0,2,P,P,P,P
10019,E01601,Homme,16,2,P,A,ND,P
10020,E01602,Femme,6,2,P,P,P,ND
10023,E01603,Homme,5,2,P,P,P,P
10024,E01603,Homme,2,2,A,A,A,A
10025,E01603,Femme,23,2,P,P,P,A
10020,E01603,Homme,24,2,P,P,P,A
10027,E01603,Homme,3,2,P,A,A,ND
10028,E01603,Femme,13,2,A,P,P,A
10029,E01603,Homme,3,2,P,A,A,A
10030,E01603,Homme,2,2,P,P,A,A
10031,E01603,Femme,15,2,A,P,P,P
10032,E01604,Homme,6,2,P,P,P,P
10833,E01604,Homme,3,2,P,P,P,P
10034,E01604,Homme,12,2,A,A,A,P
10035,E01604,Homme,14,2,P,P,P,P
10036,E01604,Homme,8,2,P,P,P,P
10038,E01605,Homme,8,2,ND,P,A,A
10039,E01605,Homme,0,2,A,P,P,A
10040,E01605,Homme,0,2,P,P,P,P
13041,E01606,Femme,4,2,P,P,P,P
10042,E01606,Homme,10,2,P,P,P,P
10043,E01606,Homme,5,2,A,P,A,P
10044,E01606,Femme,14,2,P,P,P,A
10045,E01606,Femme,5,2,P,P,P,P
10046,E01606,Homme,8,2,P,P,ND,P
10047,E01606,Femme,9,2,P,P,P,P
10048,E01606,Homme,2,2,P,P,P,P
10049,E01606,Femme,15,2,P,P,P,P
