id_saisi,ecole_id,genre_saisi,anciennete,vague,visite1,visite2,visite3,visite4
T-009018,E01452,2,5,3,1,1,1,1
T-009019,E01452,2,9,3,NA,1,1,1
T-009020,E01452,1,0,3,1,1,1,NA
T-009021,E01452,2,19,3,0,1,1,1
T-009022,E01453,2,10,3,1,1,0,1
T9009024,E01453,2,11,3,1,1,1,1
T-009025,E01453,2,3,3,1,1,1,1
T-009026,E01453,2,5,3,0,1,1,1
T-009027,E01454,1,0,3,1,1,1,1
T-005029,E01454,2,4,3,1,1,0,1
T-009030,E01454,2,19,3,1,1,1,1
T-009031,E01454,1,13,3,0,1,1,1
T-009032,E01454,1,5,3,1,1,0,1
T-009033,E01454,2,11,3,1,0,1,1
T-009034,E01455,2,21,3,0,1,1,1
T-009035,E01455,2,0,3,1,0,1,1
T-009036,E01455,2,1,3,1,1,1,1
T-005037,E01455,2,16,3,1,1,1,1
T-009038,E01455,2,8,3,1,0,1,1
T-009039,E01455,2,1,3,0,0,1,1
T-009040,E01455,2,10,3,0,1,0,1
T-009041,E01455,2,8,3,1,1,1,1
T-009042,E01455,1,11,3,0,1,0,1
T-009043,E01455,2,0,3,1,1,1,1
T-009044,E01455,2,3,3,1,0,0,0
T-009045,E01456,1,12,3,1,1,1,1
T-009046,E01456,2,16,3,1,1,1,1
T-009047,E01456,1,0,3,1,1,1,1
T-009048,E01456,1,4,3,1,1,1,1
T-009049,E01456,2,8,3,1,NA,1,1
T-009050,E01456,1,4,3,1,0,1,NA
T-005051,E01456,2,15,3,1,1,1,1
T-009052,E01456,1,12,3,1,0,1,1
T-029053,E01456,2,15,3,1,NA,1,1
T-009054,E01456,2,3,3,1,1,1,1
T-009055,E01456,2,21,3,1,1,1,1
T-009056,E01457,2,5,3,1,1,1,1
T-009058,E01457,2,0,3,1,0,1,1
T-009060,E01458,1,18,3,1,1,1,1
T-009061,E01458,1,3,3,1,1,1,1
T-009062,E01458,2,7,3,1,1,1,1
T-009063,E01458,1,2,3,1,1,1,1
T-009064,E01458,2,8,3,1,1,1,1
T-009065,E01458,2,9,3,1,1,1,1
T-009066,E01458,2,13,3,1,1,1,1
T-009067,E01458,2,11,3,1,0,1,1
T-009068,E01458,1,4,3,1,0,1,1
T-009069,E01458,1,11,3,1,1,1,1
T-009070,E01458,2,17,3,NA,1,1,0
T-009071,E01459,2,15,3,1,1,1,1
T-009072,E01459,2,13,3,1,1,1,NA
T-009073,E01459,2,3,3,1,1,1,1
T-009074,E01460,1,17,3,1,1,1,1
T-009075,E01460,1,8,3,1,1,1,1
T-009076,E01460,2,21,3,1,1,1,1
T-009077,E01460,1,10,3,1,1,1,1
T-009078,E01460,1,12,3,1,1,1,1
T-009079,E01461,2,16,3,1,1,1,1
7-009080,E01461,1,2,3,1,1,1,1
T3009081,E01461,2,20,3,0,1,1,1
T-009082,E01461,1,7,3,1,0,1,1
T-009083,E01461,2,0,3,1,1,1,1
T-009085,E01462,1,9,3,0,1,1,1
T-009087,E01462,2,22,3,1,1,1,0
T-009089,E01463,2,23,3,1,1,1,1
T-009090,E01463,2,11,3,1,1,1,0
T-009091,E01463,2,16,3,0,1,0,1
T-009098,E01463,2,5,3,1,1,1,0
T-009090,E01463,1,7,3,1,0,1,1
T-009095,E01464,2,5,3,0,1,0,1
T-009096,E01464,2,10,3,1,0,0,0
T-009098,E01464,2,22,3,0,0,1,1
T-009100,E01465,2,6,3,1,1,1,1
T-009101,E01465,2,9,3,1,1,1,1
T-009102,E01465,1,23,3,1,1,1,1
T-009103,E01466,2,12,3,0,0,1,1
T-009104,E01466,2,15,3,1,1,1,0
T-009105,E01466,1,10,3,1,1,1,1
T-009107,E01466,1,6,3,1,1,1,1
T-009108,E01466,1,16,3,1,1,1,1
T-009109,E01466,2,6,3,1,1,1,1
T-009110,E01466,2,6,3,1,1,1,0
T-009111,E01466,2,16,3,1,1,1,1
T-009112,E01466,2,16,3,NA,1,1,1
T-009113,E01467,2,17,3,0,1,0,1
T-009114,E01467,2,7,3,1,1,1,1
T-009116,E01467,2,16,3,1,1,1,1
T-009117,E01467,2,0,3,1,1,0,0
T-009118,E01467,2,10,3,0,1,NA,1
T5009119,E01467,2,9,3,0,1,1,1
T-009120,E01467,2,20,3,1,0,1,1
T-009121,E01468,1,6,3,0,0,1,0
T-009122,E01468,1,13,3,0,1,1,1
T-009124,E01468,1,11,3,1,1,1,0
T-009126,E01468,1,13,3,1,1,1,1
T-009127,E01469,1,9,3,1,1,1,1
T-009128,E01469,2,4,3,1,1,1,1
T-009129,E01469,2,8,3,1,1,1,0
T-009130,E01469,2,15,3,0,0,1,1
T-009131,E01469,1,9,3,1,1,NA,1
T-009132,E01469,2,8,3,1,1,1,1
T-009134,E01470,2,7,3,0,1,1,1
T-009135,E01471,2,10,3,0,1,1,1
T-009136,E01471,2,12,3,NA,1,NA,1
T-009137,E01471,1,3,3,1,0,0,1
T-009139,E01471,1,3,3,1,1,1,1
T-009141,E01471,1,17,3,1,1,1,1
T-009142,E01471,2,10,3,1,1,1,1
T-009144,E01472,2,12,3,1,1,1,1
T-009145,E01472,1,0,3,0,1,0,0
T-009147,E01472,1,12,3,1,1,1,1
T-009148,E01472,1,11,3,1,1,1,1
T-009149,E01472,1,0,3,1,1,1,1
T-009150,E01472,1,6,3,1,1,1,1
T-009151,E01472,2,4,3,1,1,1,1
T-009152,E01472,2,9,3,1,1,1,1
T-009153,E01473,2,2,3,0,1,0,0
T-009154,E01473,1,6,3,1,1,1,1
T-009155,E01473,2,0,3,0,1,1,0
T-029156,E01473,2,15,3,1,1,1,0
T-009158,E01474,1,8,3,1,1,1,1
T-009159,E01474,2,20,3,NA,1,1,1
T-009160,E01474,2,2,3,1,1,0,1
T-009161,E01474,1,3,3,0,1,0,1
T-009162,E01474,1,0,3,0,1,1,1
T-009164,E01474,2,11,3,1,0,1,0
T-009165,E01474,2,5,3,1,1,1,0
T-009167,E01475,1,17,3,1,1,1,1
T-009168,E01475,2,16,3,0,1,1,1
T-009169,E01475,1,11,3,NA,1,NA,1
T-009170,E01475,2,11,3,0,1,1,1
T-009171,E01475,1,1,3,1,1,1,1
T3009173,E01475,2,8,3,1,1,1,1
T-009174,E01475,2,1,3,1,1,1,1
T-009175,E01475,2,10,3,1,1,NA,1
T-009176,E01475,2,12,3,1,1,1,1
T-009177,E01475,1,8,3,1,1,1,1
T-009169,E01476,1,11,3,1,1,1,1
T-009180,E01476,2,5,3,1,1,1,1
T-009183,E01477,2,2,3,1,1,0,0
T-009186,E01477,2,7,3,0,0,0,1
T-009187,E01477,2,6,3,0,0,1,1
T-009188,E01477,2,12,3,0,1,0,0
T-009189,E01477,2,0,3,1,1,1,1
T-009190,E01477,2,2,3,0,1,1,1
T-009191,E01477,2,4,3,1,1,1,NA
T-009192,E01478,1,16,3,1,1,1,1
T-009193,E01478,2,8,3,1,1,1,1
T-009194,E01478,1,15,3,1,NA,1,1
T-009195,E01478,2,8,3,1,1,1,1
T-009196,E01478,2,17,3,1,1,1,1
T-009197,E01478,1,4,3,1,1,1,1
T-009198,E01478,2,9,3,1,1,1,1
T-009199,E01478,1,10,3,1,1,1,0
T-009200,E01478,1,21,3,NA,1,1,1
T-009202,E01478,1,7,3,1,1,1,1
T-009203,E01478,1,7,3,1,0,1,1
T-009204,E01478,1,4,3,1,1,1,1
T-009205,E01478,1,8,3,1,1,1,1
T-009206,E01478,1,16,3,0,1,1,1
T-409209,E01479,2,7,3,1,1,1,1
T-009210,E01480,1,14,3,1,1,1,1
T-009211,E01480,2,8,3,1,0,1,1
T-009212,E01480,2,9,3,1,1,1,1
T-009213,E01480,1,0,3,1,NA,1,1
T-009214,E01480,1,14,3,1,1,NA,1
T-009215,E01480,1,18,3,1,1,1,1
T-009216,E01480,1,13,3,1,1,1,1
T-009217,E01480,1,0,3,1,1,1,1
T-009218,E01480,2,13,3,1,1,1,1
T-009219,E01481,2,12,3,1,1,1,1
T-009220,E01481,2,19,3,1,1,1,1
T-009241,E01481,1,10,3,1,1,1,1
T-009222,E01481,2,13,3,1,0,0,1
T-009223,E01482,2,18,3,1,1,1,1
T-009224,E01482,1,11,3,1,1,NA,1
T-009225,E01482,2,28,3,1,1,1,1
T-009226,E01482,2,6,3,1,1,1,1
1-009227,E01482,1,15,3,1,1,1,1
T-009228,E01482,2,10,3,1,1,1,1
T-009229,E01482,2,8,3,1,1,1,1
T-009230,E01482,2,15,3,1,1,1,1
T-009231,E01483,1,0,3,1,1,0,1
T-009232,E01483,2,0,3,1,NA,1,1
T-009233,E01483,1,12,3,1,1,1,1
T-009234,E01483,2,13,3,1,1,0,1
T-009230,E01483,1,24,3,1,1,1,1
T-009236,E01483,1,7,3,1,1,1,1
T-009237,E01484,2,23,3,1,1,1,1
T-009238,E01484,1,15,3,1,1,1,NA
T-009239,E01484,2,9,3,1,1,1,1
T6009240,E01484,1,16,3,1,1,1,0
T-009241,E01484,2,11,3,1,1,1,1
T-009246,E01484,1,8,3,1,1,1,1
T-009243,E01484,1,0,3,1,1,1,1
T-009244,E01484,2,19,3,1,1,1,1
T-009245,E01484,2,10,3,1,1,1,1
T-009046,E01484,1,5,3,1,1,1,1
T-009247,E01484,2,13,3,1,1,1,1
T-009248,E01484,1,4,3,1,0,1,1
T-309249,E01484,2,8,3,1,1,1,1
T-009250,E01484,1,10,3,1,1,1,1
T-009252,E01484,2,17,3,1,1,1,1
T-009253,E01484,1,5,3,1,1,1,1
T-009254,E01484,2,13,3,1,1,1,1
T-009255,E01484,2,10,3,NA,1,1,1
T-009256,E01484,2,6,3,1,1,1,1
T-009257,E01484,1,12,3,1,1,1,1
T-009258,E01485,1,14,3,1,1,1,1
T-009259,E01485,2,5,3,1,1,1,1
T-039260,E01485,2,8,3,1,1,1,1
T-209261,E01485,2,11,3,1,1,1,0
T-009262,E01485,1,9,3,1,1,1,1
T-009264,E01485,2,2,3,1,1,1,1
T-009265,E01485,1,18,3,1,1,1,1
T-009266,E01486,2,0,3,1,1,1,0
T-009268,E01486,2,10,3,0,0,1,1
T-009269,E01487,2,16,3,1,1,1,1
T4009271,E01487,2,3,3,1,NA,1,1
T-009272,E01487,1,8,3,1,1,1,1
T-009273,E01487,2,8,3,1,1,1,1
T-009274,E01487,1,5,3,1,1,1,1
T-009275,E01487,1,12,3,1,1,NA,1
T-009276,E01488,1,0,3,1,1,NA,1
T-009277,E01488,2,13,3,1,1,1,0
T-009279,E01488,2,9,3,1,1,0,0
T-009280,E01489,1,11,3,1,1,0,1
T-009281,E01489,1,8,3,1,1,1,0
T-009282,E01489,1,0,3,0,1,1,1
T-009283,E01489,1,22,3,1,1,1,1
T-009285,E01490,2,9,3,1,1,1,1
T-009286,E01490,2,14,3,0,1,0,1
T-009289,E01490,1,14,3,1,1,1,1
T-009290,E01490,2,5,3,0,1,0,1
T-009091,E01490,2,7,3,1,1,1,1
T-009292,E01490,1,0,3,1,0,1,0
T-009293,E01491,1,12,3,1,1,1,1
T-009295,E01491,1,0,3,1,1,1,1
T-009296,E01491,1,10,3,1,1,1,0
T-009297,E01492,1,7,3,0,1,0,0
T-009298,E01492,2,3,3,1,1,1,1
T-009299,E01492,1,12,3,0,1,0,1
T-009300,E01492,1,5,3,1,1,1,1
T-009301,E01492,1,17,3,1,1,1,NA
T-009302,E01493,2,14,3,1,1,1,1
T-009323,E01493,1,9,3,1,NA,0,1
T-009304,E01493,1,6,3,1,1,1,1
T-009305,E01493,1,2,3,1,0,1,1
T-009306,E01493,1,11,3,1,1,1,1
T-009307,E01493,2,9,3,1,1,1,1
T-009308,E01493,2,0,3,1,1,1,1
T-009309,E01494,2,0,3,0,1,1,0
T-009310,E01494,2,1,3,1,0,1,1
T-009311,E01494,2,8,3,0,1,1,1
T-009312,E01495,2,7,3,1,1,0,1
T-009313,E01495,2,3,3,1,0,1,1
T-009314,E01495,2,5,3,0,1,1,1
T-009315,E01495,1,12,3,0,1,1,0
T-009316,E01496,2,5,3,1,1,1,0
T-009317,E01496,1,9,3,1,1,1,1
T-009318,E01496,2,0,3,0,1,0,0
T-009319,E01496,2,11,3,1,1,1,1
T-009320,E01496,2,4,3,1,1,1,1
T-009321,E01496,2,0,3,1,1,1,1
T-009322,E01497,2,6,3,1,1,0,1
T-009323,E01497,1,12,3,1,1,1,1
T-009324,E01497,1,0,3,0,1,0,1
T-009325,E01497,1,1,3,1,1,1,NA
T-009326,E01497,2,0,3,0,1,1,0
T-009327,E01497,2,16,3,1,1,1,1
T-009328,E01497,2,6,3,1,1,1,NA
T-009329,E01497,1,4,3,0,1,1,1
T-009330,E01497,2,7,3,1,1,1,1
T-009331,E01497,2,12,3,1,1,1,1
T-009333,E01497,2,6,3,1,1,1,1
T-009334,E01497,1,11,3,1,1,1,1
T-009335,E01497,2,21,3,1,1,1,1
T-009336,E01498,1,21,3,NA,1,1,1
T-089337,E01498,2,7,3,1,1,1,1
T-009338,E01498,2,8,3,1,NA,1,1
T-009339,E01498,2,16,3,0,1,1,NA
T-009340,E01498,2,0,3,1,1,1,1
T-009341,E01498,2,8,3,1,1,1,1
T-009342,E01498,1,9,3,1,1,1,1
T-009343,E01498,1,11,3,0,1,1,1
T-009344,E01498,2,22,3,1,1,1,1
T-009340,E01498,2,22,3,1,1,1,1
T-009346,E01498,2,15,3,1,0,1,1
T-009347,E01498,2,11,3,1,1,1,1
T-009348,E01499,2,18,3,1,0,0,0
T-009349,E01499,2,4,3,1,1,1,1
T-009350,E01499,2,2,3,1,1,1,NA
T-009351,E01499,2,9,3,1,1,1,0
T-009352,E01499,2,14,3,1,1,1,1
T-009353,E01500,2,16,3,1,0,0,1
T-009354,E01500,2,15,3,1,1,1,1
T-009355,E01500,2,13,3,0,1,1,0
T-009356,E01501,1,4,3,NA,1,1,1
T-009357,E01501,2,12,3,1,1,0,0
T-009359,E01501,2,13,3,1,0,1,1
T-006360,E01501,1,7,3,1,1,1,0
T-009361,E01502,1,6,3,1,1,1,1
3-009362,E01502,1,6,3,NA,1,1,1
7-009363,E01502,1,0,3,NA,1,1,1
T-009364,E01502,1,5,3,0,0,1,1
T-009366,E01503,2,23,3,1,1,0,1
T-001367,E01503,2,10,3,1,1,1,1
T-009368,E01504,2,8,3,1,1,1,1
2-009369,E01504,1,3,3,1,NA,1,1
T-009370,E01504,2,15,3,1,1,1,1
T-009371,E01504,2,0,3,1,1,0,0
T-009372,E01504,1,4,3,1,1,1,1
T-009373,E01504,1,11,3,1,1,1,1
T-009376,E01504,2,15,3,1,0,1,1
T-009377,E01504,2,12,3,1,1,1,0
T-009378,E01504,2,3,3,1,1,1,1
T-009379,E01505,2,14,3,0,1,1,1
T-009380,E01505,2,7,3,1,1,1,1
T-009381,E01505,2,21,3,1,NA,1,1
T-009382,E01505,2,17,3,1,1,1,1
T-009383,E01506,2,0,3,1,1,1,1
T-009385,E01506,1,4,3,1,NA,0,1
T-009386,E01506,2,1,3,1,1,1,1
T-009387,E01506,2,5,3,1,1,1,1
T-009389,E01506,2,3,3,0,1,1,1
T-009390,E01506,1,22,3,1,1,1,1
T-009391,E01506,1,0,3,1,1,1,1
T-009392,E01506,2,14,3,1,1,1,NA
T-009393,E01507,2,14,3,1,1,1,1
T-009394,E01507,2,21,3,1,1,1,1
T-009395,E01507,1,6,3,0,1,1,1
T-009396,E01507,1,7,3,1,1,1,0
T-009397,E01507,2,11,3,1,1,1,1
T-009398,E01507,1,0,3,1,1,1,1
T-009399,E01507,2,6,3,1,1,1,1
T-009400,E01507,1,6,3,1,1,1,1
T-709402,E01507,2,8,3,1,1,1,1
T-009403,E01507,1,2,3,1,1,0,1
T-009404,E01507,1,5,3,1,1,1,1
T-009605,E01508,1,10,3,1,1,1,1
T-009407,E01508,2,12,3,1,1,1,1
T-009408,E01508,1,8,3,NA,1,1,1
T-009409,E01509,1,6,3,1,1,0,1
T-009410,E01509,1,23,3,1,1,1,1
T-049412,E01509,2,20,3,1,1,0,1
T-009413,E01509,2,11,3,1,1,1,1
T-009414,E01510,2,14,3,1,1,NA,1
T-009415,E01510,1,12,3,0,1,1,NA
T-009416,E01510,2,9,3,1,1,1,1
T-009417,E01510,2,2,3,0,1,1,1
T-009419,E01510,2,9,3,1,1,1,1
T-009420,E01510,2,9,3,1,0,1,1
T-009421,E01510,1,11,3,1,0,1,1
T-009422,E01510,1,4,3,1,0,0,1
T-009423,E01510,2,12,3,NA,1,0,1
T-009425,E01510,2,14,3,1,1,1,1
T-009426,E01510,1,7,3,1,0,1,1
T-009429,E01511,2,0,3,1,1,1,NA
T-009430,E01511,2,3,3,1,0,1,1
T-009431,E01511,2,13,3,1,0,0,1
T-019432,E01511,2,10,3,1,1,1,0
T-009434,E01511,1,12,3,1,1,1,1
T-009435,E01511,1,13,3,1,1,1,1
T-009436,E01511,1,8,3,1,1,0,1
T-009437,E01511,1,3,3,1,1,0,NA
T-009438,E01511,2,5,3,1,NA,1,1
T-009439,E01511,2,18,3,1,1,1,1
T-009440,E01511,2,8,3,1,1,1,1
T-609441,E01511,2,0,3,1,1,1,1
T-009442,E01512,1,7,3,0,1,0,0
T-009443,E01512,2,11,3,1,NA,0,0
T-009444,E01512,1,0,3,1,1,1,1
T-009445,E01512,1,7,3,1,0,0,1
T-009446,E01513,2,9,3,1,1,1,1
T-009447,E01513,2,11,3,0,1,NA,1
T3009448,E01513,2,10,3,1,1,1,1
T-009449,E01513,2,8,3,NA,1,1,0
T-009450,E01513,1,12,3,1,1,1,0
T-009451,E01513,1,22,3,1,1,1,1
T-099452,E01513,2,5,3,0,1,1,1
T-009453,E01514,1,0,3,1,1,1,1
T-009454,E01514,2,7,3,1,1,1,1
T-009455,E01514,2,0,3,1,1,1,0
T-009457,E01514,2,0,3,0,0,1,1
T-009458,E01514,2,14,3,1,1,1,1
T-009459,E01515,2,10,3,1,1,1,1
T-009460,E01515,2,29,3,1,1,0,1
T-009461,E01515,2,11,3,0,1,1,0
T-009463,E01516,2,0,3,1,1,1,1
T-009464,E01516,1,9,3,1,1,1,1
T-009465,E01516,2,8,3,1,0,0,1
T-009466,E01516,2,16,3,1,1,1,1
T-005467,E01516,2,16,3,0,1,1,1
T-009468,E01516,2,8,3,0,0,0,0
T-009470,E01516,1,7,3,1,0,1,1
T-009471,E01516,2,3,3,1,0,1,0
T-009472,E01516,1,3,3,1,1,1,1
T-009413,E01516,2,16,3,1,1,1,1
T-009474,E01516,1,16,3,1,1,1,1
T-009475,E01517,1,11,3,1,1,1,1
T-009476,E01517,2,4,3,NA,1,1,1
T-009479,E01517,2,11,3,1,NA,1,1
7-009480,E01517,2,4,3,1,1,1,1
T-009481,E01518,2,9,3,NA,1,1,1
T-009482,E01518,2,16,3,1,1,1,1
T-009483,E01518,2,17,3,1,1,1,1
T-009485,E01518,2,18,3,1,1,1,1
T-709486,E01518,2,11,3,1,0,1,1
T-009487,E01518,1,9,3,1,1,1,1
T-009489,E01518,2,14,3,1,1,1,NA
T-009491,E01519,1,21,3,1,0,1,0
T-009492,E01519,2,6,3,1,1,1,0
T-009494,E01520,2,10,3,1,1,1,1
T-009496,E01520,2,16,3,1,1,1,1
T-009497,E01521,2,12,3,1,1,1,1
T-009498,E01521,2,6,3,0,0,1,0
T-009499,E01521,1,0,3,1,NA,1,1
T-009509,E01522,1,17,3,1,1,1,1
T-009501,E01522,2,5,3,1,1,1,1
T-009502,E01522,1,0,3,0,1,1,1
T-009503,E01522,1,0,3,1,0,0,0
T-009504,E01522,1,18,3,0,1,1,1
T-009506,E01522,1,13,3,1,1,1,0
T-009507,E01522,1,14,3,1,1,1,1
T-009508,E01522,1,11,3,1,1,1,1
0-009509,E01522,1,11,3,1,1,1,NA
T-009510,E01522,1,12,3,1,1,1,1
T-009511,E01523,1,0,3,1,1,1,1
T-009512,E01523,2,12,3,1,1,NA,1
T-009513,E01523,1,16,3,1,1,0,1
T-009514,E01524,1,14,3,1,1,1,1
T-009515,E01524,2,12,3,0,1,1,0
T-009516,E01524,1,16,3,1,0,1,1
T-009517,E01525,1,11,3,1,0,0,1
T-009518,E01525,2,6,3,1,1,1,0
T-009519,E01525,2,3,3,0,1,0,1
T-009520,E01525,1,7,3,1,1,1,0
T-009521,E01525,1,11,3,1,0,1,1
T-009522,E01525,2,9,3,1,1,1,1
T-009523,E01525,2,4,3,1,1,1,1
T-009525,E01526,2,10,3,1,1,1,1
T-009526,E01526,2,9,3,1,NA,0,1
T-009527,E01526,2,5,3,1,1,1,1
T-009528,E01527,1,10,3,1,1,1,1
T-009529,E01527,2,6,3,0,1,1,1
T-009530,E01527,2,4,3,1,1,1,1
T-009531,E01527,1,4,3,1,NA,1,1
T9009532,E01527,2,5,3,1,1,1,1
T-009533,E01528,1,15,3,1,1,1,1
T-009535,E01528,2,5,3,1,0,1,1
T-009536,E01528,1,15,3,1,1,1,1
T-009737,E01528,1,10,3,1,1,1,1
T-009538,E01529,1,18,3,1,1,0,1
T-009539,E01529,1,0,3,1,1,1,1
T-009540,E01529,2,15,3,1,1,1,1
T-009541,E01529,1,7,3,1,1,1,1
T-009542,E01529,2,14,3,1,1,1,1
T-009543,E01529,2,11,3,1,1,1,1
T-009544,E01529,1,12,3,1,1,1,1
T-009545,E01529,2,6,3,1,1,1,1
T-009546,E01529,2,6,3,1,1,1,1
T-009548,E01529,1,2,3,1,1,1,1
T-009549,E01529,2,12,3,1,0,1,1
T-009550,E01530,2,18,3,1,1,1,1
T-009551,E01530,1,6,3,1,1,1,1
T-009552,E01530,1,7,3,1,1,1,1
T-009555,E01530,1,11,3,1,0,1,1
T-009556,E01530,1,14,3,1,1,1,1
T-009558,E01531,2,8,3,1,1,1,1
T-009559,E01531,1,0,3,1,1,1,1
T-009560,E01531,2,0,3,1,1,1,0
T-009561,E01532,1,10,3,1,1,1,1
T-009562,E01532,1,0,3,1,1,1,1
T-009563,E01532,2,14,3,1,1,1,1
T-009564,E01532,1,8,3,1,NA,1,1
T-007565,E01532,2,11,3,1,NA,1,1
T-009566,E01532,2,17,3,NA,1,1,1
T-009567,E01532,1,19,3,1,1,1,1
T-009568,E01533,2,0,3,1,1,1,1
T-009569,E01533,2,5,3,1,1,1,1
T-009570,E01533,1,10,3,1,1,0,1
T-009571,E01533,2,7,3,1,1,0,1
T-009572,E01533,2,8,3,1,1,1,1
T-009573,E01533,2,14,3,1,1,0,0
T-009575,E01534,2,12,3,1,1,1,1
T-009576,E01534,2,0,3,1,1,NA,1
T-009577,E01534,2,10,3,1,1,1,1
T3009578,E01534,2,20,3,1,1,1,NA
T-009579,E01534,1,5,3,1,1,1,0
T-009580,E01534,2,5,3,1,1,1,1
T-009581,E01534,1,14,3,1,0,0,0
T-009582,E01535,1,0,3,0,1,NA,NA
T-009583,E01535,1,3,3,1,0,0,NA
T-009584,E01535,1,10,3,1,0,1,1
T-009585,E01535,2,6,3,1,1,1,1
T-009587,E01535,2,10,3,1,1,0,1
T-009588,E01536,2,7,3,1,1,1,1
T-009589,E01536,2,5,3,1,1,NA,1
T-009590,E01536,2,7,3,0,1,1,1
T-009591,E01536,2,8,3,1,1,0,1
T-009592,E01537,1,14,3,1,1,0,1
T-009594,E01538,2,14,3,1,0,1,1
T-009595,E01538,2,3,3,1,1,1,NA
T-009596,E01538,1,4,3,0,1,1,1
T-009597,E01538,2,0,3,1,1,1,1
T-009598,E01538,1,11,3,1,1,1,1
T-009599,E01538,2,19,3,1,1,1,1
T-009602,E01538,2,20,3,1,1,1,1
T-009603,E01538,2,15,3,1,1,NA,1
T-009604,E01539,2,3,3,1,1,1,0
T-009605,E01539,1,21,3,1,1,1,1
T-009606,E01539,1,14,3,0,1,1,1
T-009607,E01539,2,7,3,1,0,0,1
T-009608,E01539,2,9,3,1,0,1,0
T-009609,E01539,1,13,3,1,1,1,1
T-009610,E01539,2,14,3,1,1,1,1
T-009611,E01539,1,21,3,1,1,1,1
T-009612,E01539,2,18,3,1,1,1,1
T-009613,E01539,1,11,3,1,1,1,1
T-009614,E01539,2,12,3,1,1,1,1
T-009616,E01539,2,12,3,1,1,1,1
T-009616,E01539,1,4,3,1,1,1,1
T-009620,E01539,2,8,3,1,1,1,1
T-009622,E01539,2,7,3,1,1,1,1
T-009623,E01539,2,9,3,1,1,1,1
T-709624,E01539,1,18,3,1,NA,1,1
T-009625,E01539,2,1,3,1,1,1,1
T-009626,E01539,1,0,3,1,1,1,1
T-009627,E01539,2,6,3,1,1,1,1
T-009629,E01540,2,6,3,1,1,1,1
T-009630,E01540,2,6,3,1,1,1,1
T-009631,E01540,2,0,3,1,1,0,0
T-009632,E01541,1,6,3,0,1,1,1
T-009633,E01541,2,9,3,1,1,1,1
T-009634,E01541,2,12,3,1,0,1,1
T-009635,E01541,1,14,3,1,NA,1,1
T-009636,E01542,1,17,3,1,1,1,1
T-009637,E01542,2,24,3,1,1,1,1
T-009638,E01542,2,15,3,1,1,1,1
T-009639,E01542,2,2,3,1,1,1,1
T-009640,E01542,1,4,3,0,0,0,1
T-009642,E01543,1,8,3,1,1,NA,1
T-009643,E01543,2,13,3,1,1,1,1
T-009644,E01543,2,6,3,1,1,1,1
T-009645,E01543,1,9,3,1,1,1,1
T-009646,E01543,2,17,3,1,1,1,1
T-009647,E01544,2,17,3,1,1,0,0
T-009648,E01544,2,19,3,0,1,0,1
T-009649,E01544,2,0,3,NA,1,0,1
T-009650,E01544,2,0,3,1,1,1,1
T-009651,E01544,1,10,3,1,1,1,1
T-009652,E01545,2,11,3,0,1,0,NA
T-009653,E01545,1,1,3,1,0,1,1
T-009654,E01545,2,0,3,1,1,1,1
T-009655,E01545,2,10,3,1,1,1,1
T-009656,E01545,1,5,3,1,1,1,1
T-009658,E01546,2,0,3,1,1,1,1
T-009659,E01546,2,5,3,1,1,1,1
T-009660,E01546,2,8,3,1,1,1,0
T-009661,E01546,1,7,3,1,1,1,1
T-009662,E01546,1,14,3,1,1,1,1
T-009663,E01547,2,0,3,1,1,0,0
T-009664,E01547,1,9,3,1,1,NA,1
T-009665,E01548,2,19,3,1,1,1,1
T5009666,E01548,2,0,3,1,1,1,1
T-009667,E01548,1,11,3,NA,NA,1,1
T-009668,E01548,1,5,3,1,1,1,1
T-009669,E01548,2,0,3,0,0,0,1
T-009670,E01548,2,10,3,0,1,1,1
T-009672,E01548,2,21,3,1,1,1,1
T-009673,E01548,2,4,3,1,1,1,1
T-009674,E01548,1,13,3,1,0,1,1
T-009675,E01548,1,9,3,1,1,0,1
T-009676,E01548,1,4,3,1,1,1,1
T-009677,E01548,2,14,3,1,1,1,1
T-009678,E01549,2,15,3,0,1,1,1
T-009679,E01549,2,21,3,1,1,1,1
T-009680,E01549,1,6,3,1,1,1,1
T-009682,E01549,1,20,3,1,NA,1,1
T-109683,E01549,2,10,3,0,1,1,1
T-009684,E01549,2,21,3,1,1,1,1
T-009685,E01550,2,8,3,1,1,1,1
T-009686,E01550,1,6,3,1,1,1,1
T-009687,E01550,1,1,3,1,1,1,1
T-009688,E01550,2,19,3,1,1,1,NA
T-009689,E01550,1,4,3,1,1,1,1
T-009690,E01551,2,15,3,1,1,1,1
T-009691,E01551,1,23,3,1,1,1,1
3-009692,E01551,1,7,3,1,1,1,1
T-009694,E01551,2,8,3,1,1,1,0
T-009697,E01551,2,1,3,1,1,1,1
T-009698,E01551,2,10,3,1,1,1,1
T-009699,E01552,1,14,3,0,1,1,NA
T-009700,E01552,2,0,3,1,1,1,0
T-009701,E01552,2,2,3,1,1,0,1
T-009702,E01553,1,0,3,0,1,0,1
T-009703,E01553,2,0,3,0,1,0,1
T-009706,E01553,1,10,3,1,1,1,NA
T-009708,E01553,2,1,3,1,1,1,1
T-009709,E01553,2,0,3,1,1,1,1
T-009712,E01554,2,5,3,1,1,1,1
T-009713,E01554,2,8,3,1,1,1,1
7-009714,E01554,2,21,3,1,1,1,1
