id_saisi,ecole_id,genre_saisi,anciennete,vague,visite1,visite2,visite3,visite4
T009597,E01538,H,0,1,absent,absent,présent,présent
T009598,E01538,F,11,1,présent,présent,présent,absent
T009599,E01538,H,19,1,présent,présent,présent,présent
T009600,E01538,H,5,1,présent,présent,présent,présent
T009601,E01538,F,4,1,NA,présent,présent,présent
1009602,E01538,H,20,1,présent,présent,absent,présent
T009603,E01538,H,15,1,présent,absent,présent,absent
T009604,E01539,H,3,1,présent,présent,présent,présent
T009605,E01539,F,21,1,présent,présent,NA,présent
T009606,E01539,F,14,1,présent,absent,présent,présent
T009607,E01539,H,7,1,présent,présent,présent,présent
T009608,E01539,H,9,1,présent,absent,présent,présent
T009609,E01539,F,13,1,présent,présent,présent,présent
T009616,E01539,H,14,1,présent,présent,présent,présent
T009611,E01539,F,21,1,absent,présent,présent,présent
T009612,E01539,H,18,1,absent,présent,présent,présent
T009613,E01539,F,11,1,présent,présent,présent,présent
T009614,E01539,H,12,1,présent,présent,présent,présent
T009615,E01539,F,5,1,présent,présent,présent,absent
T009616,E01539,H,12,1,présent,présent,présent,présent
T009617,E01539,F,12,1,présent,présent,présent,présent
T009618,E01539,F,4,1,présent,présent,absent,présent
T009619,E01539,F,21,1,absent,présent,présent,présent
T009620,E01539,H,8,1,présent,présent,présent,présent
T009621,E01539,F,5,1,présent,présent,présent,présent
T009622,E01539,H,7,1,présent,absent,présent,présent
T009623,E01539,H,9,1,présent,présent,présent,présent
T009624,E01539,F,18,1,présent,présent,présent,présent
T009625,E01539,H,1,1,NA,présent,présent,présent
T009626,E01539,F,0,1,présent,absent,présent,présent
T009627,E01539,H,6,1,absent,présent,présent,absent
T008628,E01539,F,7,1,présent,présent,présent,présent
T009629,E01540,H,6,1,présent,présent,NA,absent
T009630,E01540,H,6,1,présent,absent,absent,absent
T009631,E01540,H,0,1,présent,présent,absent,présent
T009632,E01541,F,6,1,présent,présent,présent,absent
T009633,E01541,H,9,1,présent,absent,absent,présent
T009634,E01541,H,12,1,absent,absent,présent,présent
T009635,E01541,F,14,1,présent,présent,présent,présent
T009636,E01542,F,17,1,présent,présent,présent,absent
T009637,E01542,H,24,1,présent,présent,présent,présent
T009638,E01542,H,15,1,absent,présent,présent,présent
T009639,E01542,H,2,1,présent,présent,présent,présent
T009640,E01542,F,4,1,présent,présent,présent,présent
T009641,E01543,F,5,1,présent,présent,présent,présent
T009642,E01543,F,8,1,présent,présent,absent,présent
T009643,E01543,H,13,1,présent,présent,présent,présent
T009644,E01543,H,6,1,présent,présent,présent,présent
T009645,E01543,F,9,1,présent,présent,présent,présent
T009646,E01543,H,17,1,présent,présent,présent,présent
T009647,E01544,H,17,1,présent,présent,présent,présent
T009648,E01544,H,19,1,présent,présent,absent,présent
T009649,E01544,H,0,1,présent,présent,présent,présent
T009650,E01544,H,0,1,présent,absent,présent,présent
T009651,E01544,F,10,1,absent,absent,présent,absent
T009652,E01545,H,11,1,présent,absent,présent,présent
T009653,E01545,F,1,1,présent,présent,absent,absent
T009654,E01545,H,0,1,présent,présent,NA,NA
0009655,E01545,H,10,1,présent,présent,présent,présent
T009686,E01545,F,5,1,présent,présent,présent,présent
T009657,E01546,H,0,1,présent,absent,présent,NA
T009658,E01546,H,0,1,absent,présent,absent,présent
T009659,E01546,H,5,1,présent,présent,présent,présent
T009660,E01546,H,8,1,présent,absent,présent,absent
T009661,E01546,F,7,1,présent,présent,présent,présent
T009662,E01546,F,14,1,présent,présent,présent,présent
T009663,E01547,H,0,1,présent,présent,présent,absent
T009664,E01547,F,9,1,présent,présent,présent,présent
T009665,E01548,H,19,1,absent,absent,absent,absent
T009666,E01548,H,0,1,présent,présent,présent,présent
T009667,E01548,F,11,1,présent,présent,présent,présent
T009668,E01548,F,5,1,absent,présent,absent,absent
T009669,E01548,H,0,1,présent,absent,absent,présent
T009670,E01548,H,10,1,présent,présent,présent,présent
T009671,E01548,F,28,1,absent,présent,présent,présent
T009672,E01548,H,21,1,présent,présent,présent,présent
T009673,E01548,H,4,1,présent,présent,présent,présent
T009674,E01548,F,13,1,présent,absent,présent,présent
T009675,E01548,F,9,1,présent,présent,présent,présent
T009676,E01548,F,4,1,présent,présent,présent,présent
T009679,E01548,H,14,1,présent,présent,présent,absent
T009674,E01549,H,15,1,présent,présent,présent,présent
T009679,E01549,H,21,1,présent,absent,présent,présent
T009680,E01549,F,6,1,présent,absent,absent,absent
T009681,E01549,H,7,1,présent,présent,NA,présent
T009682,E01549,F,20,1,absent,présent,présent,présent
T049683,E01549,H,10,1,présent,présent,présent,présent
T009684,E01549,H,21,1,présent,absent,présent,présent
T009685,E01550,H,8,1,présent,présent,présent,présent
T009686,E01550,F,6,1,présent,présent,présent,présent
T009687,E01550,F,1,1,présent,présent,présent,présent
T009688,E01550,H,19,1,présent,présent,présent,présent
T009689,E01550,F,4,1,absent,absent,présent,présent
T009690,E01551,H,15,1,présent,présent,présent,présent
T009641,E01551,F,23,1,absent,présent,présent,présent
T009692,E01551,F,7,1,absent,présent,présent,présent
T009693,E01551,H,14,1,présent,présent,présent,présent
T009694,E01551,H,8,1,présent,présent,présent,présent
T009695,E01551,H,14,1,présent,présent,présent,présent
T009696,E01551,F,9,1,présent,présent,présent,présent
T009697,E01551,H,1,1,présent,présent,présent,présent
T009698,E01551,H,10,1,présent,présent,présent,présent
T009699,E01552,F,14,1,présent,absent,présent,absent
T009700,E01552,H,0,1,présent,absent,absent,présent
T009301,E01552,H,2,1,absent,absent,absent,absent
7009702,E01553,F,0,1,présent,présent,présent,absent
T009703,E01553,H,0,1,présent,présent,absent,présent
T009704,E01553,H,0,1,présent,absent,présent,présent
T009705,E01553,H,8,1,absent,présent,absent,absent
T009706,E01553,F,10,1,présent,présent,présent,présent
T009707,E01553,F,0,1,absent,absent,présent,NA
T009708,E01553,H,1,1,présent,NA,présent,présent
T009709,E01553,H,0,1,absent,absent,absent,absent
T009710,E01553,H,3,1,absent,absent,absent,présent
T009711,E01554,H,14,1,présent,présent,présent,présent
T009712,E01554,H,5,1,présent,présent,présent,présent
T009713,E01554,H,8,1,présent,présent,présent,présent
T009714,E01554,H,21,1,présent,présent,présent,présent
T009715,E01555,H,14,1,présent,présent,présent,absent
T009716,E01555,F,0,1,présent,présent,présent,présent
T009717,E01555,H,1,1,absent,absent,présent,présent
T009718,E01556,H,8,1,présent,présent,présent,présent
T009719,E01556,F,7,1,absent,présent,présent,présent
T009720,E01556,F,10,1,présent,présent,présent,présent
T009721,E01556,H,19,1,présent,présent,présent,présent
T009722,E01556,H,7,1,présent,présent,présent,présent
T009723,E01556,H,15,1,présent,absent,présent,présent
T009724,E01556,H,16,1,présent,présent,présent,présent
T009725,E01557,H,3,1,présent,présent,présent,présent
T009726,E01557,H,4,1,présent,absent,présent,absent
T009727,E01557,H,14,1,présent,absent,présent,présent
T009728,E01557,H,14,1,présent,présent,présent,présent
T009729,E01557,H,8,1,présent,présent,présent,présent
T009730,E01558,F,6,1,présent,présent,présent,absent
T009731,E01558,F,23,1,présent,présent,présent,absent
T009732,E01558,H,13,1,présent,présent,présent,présent
T009733,E01558,H,8,1,présent,présent,présent,présent
T009734,E01558,H,3,1,présent,présent,présent,présent
T009735,E01559,F,21,1,présent,présent,présent,absent
T009736,E01559,H,10,1,présent,présent,présent,présent
T009737,E01559,H,11,1,présent,présent,présent,absent
T009738,E01559,H,14,1,présent,présent,présent,présent
T009739,E01560,F,7,1,présent,présent,présent,présent
T009740,E01560,H,15,1,présent,absent,présent,présent
T009741,E01560,H,0,1,absent,absent,absent,absent
T009742,E01560,H,20,1,présent,présent,présent,présent
T009743,E01560,H,22,1,présent,présent,présent,absent
T009744,E01561,F,6,1,présent,présent,absent,présent
T009745,E01561,H,8,1,absent,présent,présent,absent
T009745,E01561,H,1,1,présent,présent,présent,absent
T009747,E01561,H,21,1,présent,absent,présent,absent
T009748,E01561,H,18,1,absent,absent,absent,absent
T009749,E01561,H,15,1,présent,présent,présent,absent
T009750,E01561,F,10,1,absent,absent,absent,absent
T009751,E01561,H,2,1,absent,présent,absent,présent
T009752,E01561,F,12,1,présent,NA,absent,présent
T009753,E01562,H,12,1,présent,présent,présent,présent
T009754,E01562,F,7,1,absent,présent,présent,présent
T009755,E01562,H,12,1,présent,présent,présent,présent
T009756,E01562,H,19,1,présent,présent,présent,absent
T009757,E01563,F,2,1,absent,absent,présent,absent
T009958,E01563,H,7,1,absent,présent,présent,présent
T009759,E01563,F,7,1,absent,présent,absent,absent
T009760,E01563,H,12,1,absent,absent,présent,présent
T009761,E01563,H,3,1,présent,absent,NA,présent
T009762,E01563,H,3,1,absent,présent,présent,présent
T009763,E01564,F,17,1,absent,présent,présent,présent
T009764,E01564,H,2,1,présent,présent,absent,présent
T009765,E01564,H,12,1,présent,présent,absent,présent
T009766,E01564,F,6,1,présent,présent,présent,présent
T009767,E01564,F,23,1,absent,présent,présent,présent
T009768,E01564,F,1,1,présent,présent,présent,présent
T009729,E01565,F,21,1,présent,présent,présent,présent
T009770,E01565,H,19,1,présent,présent,présent,présent
T009771,E01565,F,7,1,absent,présent,présent,présent
T009772,E01565,H,2,1,présent,présent,présent,présent
T009773,E01565,F,0,1,présent,présent,présent,présent
T009774,E01565,F,0,1,présent,présent,présent,présent
T009775,E01565,F,11,1,présent,présent,présent,présent
T609776,E01565,F,1,1,présent,présent,présent,présent
T009777,E01565,H,2,1,présent,présent,présent,présent
T009778,E01565,H,12,1,présent,présent,présent,présent
T009779,E01565,H,11,1,présent,présent,présent,présent
T009780,E01565,H,8,1,présent,présent,présent,absent
T009781,E01566,H,0,1,absent,présent,présent,présent
T009782,E01566,F,21,1,présent,présent,présent,NA
T009783,E01566,H,17,1,présent,présent,présent,présent
T009784,E01566,H,4,1,absent,absent,présent,présent
T009785,E01566,H,8,1,présent,absent,présent,présent
6009786,E01566,F,8,1,NA,présent,présent,présent
T309787,E01566,H,5,1,présent,présent,présent,présent
T009788,E01566,H,8,1,présent,présent,absent,absent
1009789,E01566,H,0,1,absent,absent,absent,présent
T009790,E01566,F,4,1,présent,présent,absent,absent
T009791,E01567,H,16,1,absent,présent,présent,présent
T009792,E01567,H,12,1,présent,présent,absent,présent
T009793,E01567,F,1,1,présent,présent,présent,présent
T009794,E01567,H,0,1,présent,présent,présent,présent
T009795,E01567,H,5,1,présent,présent,présent,absent
T009796,E01567,H,17,1,absent,présent,absent,présent
T009797,E01567,F,7,1,absent,présent,absent,présent
T009798,E01567,F,21,1,absent,présent,présent,présent
T009799,E01567,F,11,1,présent,NA,absent,présent
T009800,E01568,H,19,1,absent,présent,présent,présent
T009801,E01568,H,10,1,présent,présent,absent,présent
T009802,E01568,F,9,1,présent,présent,présent,présent
T009803,E01568,H,7,1,présent,présent,présent,présent
T009804,E01568,F,12,1,présent,présent,présent,présent
T009805,E01568,F,6,1,présent,présent,présent,absent
T009806,E01568,F,12,1,présent,absent,présent,présent
T009807,E01568,H,9,1,présent,présent,présent,absent
T009808,E01568,F,6,1,présent,absent,absent,absent
T009809,E01568,H,22,1,NA,présent,absent,présent
T009810,E01568,F,20,1,présent,présent,présent,présent
T009811,E01568,F,0,1,présent,présent,présent,présent
T005812,E01568,H,0,1,présent,présent,NA,absent
T009813,E01568,H,5,1,présent,présent,présent,présent
T009814,E01568,H,3,1,absent,présent,absent,présent
T009815,E01568,H,10,1,présent,absent,présent,présent
T009816,E01569,F,7,1,absent,absent,présent,présent
T009817,E01569,H,1,1,présent,absent,présent,présent
T009218,E01570,F,8,1,absent,absent,présent,NA
T009819,E01570,F,13,1,présent,absent,présent,présent
T009820,E01570,H,11,1,présent,absent,présent,présent
T009821,E01570,H,9,1,présent,présent,absent,présent
T009822,E01570,F,3,1,présent,présent,NA,présent
T009823,E01570,H,3,1,présent,absent,présent,absent
T009824,E01570,F,2,1,présent,présent,présent,présent
T009825,E01570,F,20,1,présent,présent,absent,absent
T009826,E01570,H,10,1,présent,présent,absent,présent
T009827,E01571,H,0,1,présent,absent,présent,NA
T009828,E01571,F,0,1,présent,présent,absent,présent
T009829,E01571,H,5,1,présent,présent,présent,présent
T009830,E01572,F,22,1,présent,présent,présent,présent
T009831,E01572,H,1,1,présent,présent,présent,présent
T009832,E01572,H,9,1,présent,présent,présent,présent
T009833,E01572,F,3,1,présent,présent,présent,présent
T009834,E01572,H,0,1,présent,présent,présent,présent
T009835,E01572,F,1,1,présent,présent,présent,présent
T009836,E01572,F,23,1,absent,présent,présent,présent
T009837,E01573,H,7,1,absent,présent,présent,absent
T009838,E01573,F,0,1,présent,absent,absent,absent
T009839,E01574,H,1,1,absent,absent,absent,absent
T009840,E01574,H,12,1,présent,absent,présent,présent
T009841,E01575,H,10,1,absent,présent,NA,absent
T009822,E01576,H,0,1,présent,présent,absent,absent
T009843,E01576,H,0,1,présent,présent,absent,présent
T009844,E01576,H,7,1,présent,absent,absent,absent
T009845,E01577,H,2,1,présent,présent,présent,présent
T009846,E01577,H,18,1,absent,présent,présent,présent
T009847,E01577,H,9,1,présent,présent,présent,présent
T009848,E01577,H,11,1,présent,présent,présent,présent
T009849,E01577,H,17,1,présent,présent,NA,absent
T009850,E01578,F,16,1,absent,présent,présent,absent
T009851,E01578,H,10,1,absent,absent,présent,absent
T009852,E01578,H,10,1,présent,présent,présent,absent
T009853,E01578,H,0,1,présent,présent,présent,présent
T009854,E01579,H,4,1,présent,absent,présent,présent
T009855,E01579,H,19,1,présent,présent,présent,présent
T009856,E01579,H,12,1,présent,présent,présent,présent
T009857,E01580,H,4,1,présent,présent,présent,présent
T009858,E01580,F,8,1,présent,présent,présent,absent
T009859,E01580,F,18,1,présent,présent,absent,présent
T009860,E01580,F,6,1,présent,présent,présent,absent
T059861,E01580,F,8,1,présent,présent,présent,présent
T009862,E01580,F,12,1,présent,présent,présent,présent
T009863,E01580,H,11,1,présent,absent,présent,présent
T009864,E01580,H,13,1,présent,présent,présent,présent
T009865,E01580,F,14,1,présent,présent,présent,présent
T009866,E01580,H,5,1,présent,présent,NA,présent
T009867,E01580,H,10,1,présent,présent,présent,NA
T009868,E01580,H,9,1,présent,présent,présent,présent
T009869,E01581,F,0,1,absent,absent,présent,présent
T009870,E01581,H,6,1,présent,présent,absent,présent
T009871,E01581,H,13,1,absent,absent,absent,absent
T009872,E01581,F,1,1,présent,absent,présent,présent
T009873,E01581,F,0,1,présent,présent,absent,présent
T009874,E01581,F,5,1,NA,présent,présent,présent
T009875,E01581,F,3,1,présent,présent,présent,présent
T009876,E01582,H,16,1,présent,présent,présent,présent
T009857,E01582,H,21,1,présent,présent,présent,présent
T009878,E01582,F,6,1,présent,présent,présent,absent
T009879,E01582,H,11,1,présent,présent,présent,absent
T009880,E01582,H,18,1,absent,présent,présent,présent
T009881,E01582,F,11,1,présent,présent,présent,présent
T009882,E01582,F,17,1,présent,présent,présent,présent
T009883,E01582,H,16,1,présent,présent,présent,présent
T009884,E01582,H,1,1,présent,présent,présent,présent
T009885,E01582,H,22,1,présent,présent,présent,absent
T009886,E01582,F,0,1,présent,présent,présent,présent
T009887,E01582,H,4,1,présent,présent,absent,présent
T009888,E01582,H,11,1,présent,présent,présent,présent
T009889,E01582,F,13,1,présent,présent,présent,absent
T009890,E01582,H,0,1,présent,présent,présent,présent
6009891,E01582,F,1,1,présent,présent,présent,présent
T009892,E01582,H,12,1,présent,présent,présent,présent
T009893,E01582,F,16,1,absent,absent,présent,présent
T009894,E01582,H,16,1,présent,présent,présent,présent
T009895,E01582,H,9,1,présent,présent,présent,présent
T009196,E01582,F,30,1,présent,présent,présent,présent
T009897,E01583,H,6,1,absent,absent,présent,absent
T009898,E01583,F,0,1,présent,présent,présent,absent
T009899,E01583,H,10,1,présent,présent,présent,présent
T009900,E01583,H,5,1,présent,présent,absent,absent
T009901,E01583,H,1,1,absent,présent,NA,présent
T009908,E01583,F,10,1,absent,absent,présent,absent
T009903,E01583,H,2,1,absent,absent,présent,présent
T009904,E01584,F,8,1,présent,présent,présent,présent
T009905,E01584,F,13,1,présent,présent,présent,présent
T009906,E01584,F,0,1,NA,NA,présent,absent
T009907,E01584,H,14,1,présent,présent,NA,présent
T009908,E01585,F,12,1,présent,présent,présent,présent
T009909,E01585,H,0,1,absent,présent,absent,présent
T009910,E01585,F,3,1,présent,présent,absent,présent
T009311,E01585,F,0,1,présent,présent,présent,présent
T009912,E01586,H,7,1,absent,présent,absent,absent
T009913,E01586,F,0,1,NA,présent,présent,présent
T009914,E01586,F,12,1,présent,présent,présent,présent
T009915,E01586,F,17,1,présent,absent,présent,absent
T009916,E01587,F,6,1,présent,présent,présent,présent
T009917,E01587,H,16,1,présent,absent,présent,présent
T009918,E01587,F,13,1,absent,absent,absent,présent
T009919,E01587,F,4,1,présent,présent,absent,absent
T009920,E01587,F,0,1,absent,présent,absent,présent
T009921,E01587,F,10,1,absent,absent,présent,présent
T009922,E01587,H,11,1,absent,présent,présent,présent
T009923,E01587,F,4,1,présent,présent,absent,absent
T009924,E01588,H,18,1,présent,présent,présent,absent
T009925,E01588,H,5,1,absent,absent,absent,présent
T009926,E01588,F,16,1,absent,présent,présent,absent
T009927,E01589,F,4,1,présent,absent,présent,absent
T009928,E01589,H,4,1,présent,NA,présent,présent
T009929,E01589,H,11,1,présent,présent,présent,présent
T009930,E01589,F,1,1,absent,présent,présent,présent
T009931,E01589,F,13,1,présent,présent,présent,présent
T009932,E01589,H,3,1,présent,présent,présent,présent
T009933,E01589,F,7,1,présent,présent,présent,présent
T009934,E01589,F,9,1,présent,absent,présent,présent
T009935,E01589,F,0,1,absent,présent,absent,absent
T009836,E01589,F,11,1,présent,présent,présent,présent
T109937,E01589,H,0,1,absent,absent,absent,présent
T009938,E01589,H,4,1,présent,présent,absent,présent
T009939,E01589,H,11,1,présent,présent,présent,présent
T009940,E01590,H,7,1,présent,présent,présent,absent
T009941,E01590,H,21,1,présent,présent,présent,présent
T003942,E01590,H,1,1,absent,absent,absent,présent
T009943,E01591,H,13,1,présent,présent,présent,présent
T009944,E01591,H,0,1,présent,présent,présent,présent
T009945,E01591,F,14,1,présent,présent,présent,présent
T009946,E01591,H,8,1,présent,présent,présent,présent
T009947,E01591,F,0,1,présent,présent,présent,présent
T009348,E01591,H,24,1,présent,présent,présent,présent
T009949,E01591,F,14,1,présent,présent,présent,présent
T009950,E01591,F,14,1,présent,présent,présent,présent
T009951,E01591,H,4,1,présent,présent,présent,présent
T009952,E01591,H,7,1,présent,absent,NA,présent
T009953,E01591,F,5,1,absent,présent,présent,présent
T009954,E01591,F,3,1,présent,présent,présent,présent
T009955,E01591,F,0,1,présent,présent,présent,présent
T009956,E01591,H,14,1,présent,présent,présent,présent
T009957,E01592,H,5,1,présent,présent,présent,présent
T009958,E01592,F,18,1,présent,présent,présent,présent
T009959,E01592,H,24,1,présent,présent,présent,présent
T009960,E01593,H,11,1,présent,présent,présent,absent
9009961,E01593,H,8,1,présent,présent,présent,présent
T009962,E01593,H,19,1,présent,présent,présent,présent
T009963,E01593,F,0,1,présent,présent,présent,présent
T009964,E01593,F,2,1,présent,présent,présent,présent
T009965,E01593,H,7,1,présent,absent,présent,présent
T009966,E01594,F,28,1,présent,NA,absent,présent
T009967,E01594,F,6,1,présent,absent,présent,présent
T009968,E01595,F,2,1,présent,présent,présent,présent
T009969,E01595,H,6,1,présent,présent,absent,présent
T009970,E01596,F,10,1,présent,présent,NA,présent
T009971,E01596,F,13,1,absent,présent,présent,présent
T009972,E01596,F,10,1,présent,présent,présent,absent
T009973,E01596,H,2,1,présent,présent,présent,présent
T009974,E01596,F,12,1,présent,présent,présent,présent
T009975,E01596,H,13,1,présent,présent,présent,présent
T009976,E01596,H,14,1,présent,présent,présent,absent
T009977,E01596,H,0,1,absent,présent,présent,présent
T009978,E01596,H,8,1,absent,présent,présent,absent
T009979,E01596,H,21,1,absent,présent,présent,présent
T009980,E01596,H,6,1,présent,présent,absent,présent
T609981,E01597,H,4,1,présent,présent,présent,présent
T009982,E01597,H,12,1,présent,absent,présent,absent
T029983,E01597,F,2,1,absent,présent,présent,présent
T009984,E01597,H,0,1,présent,présent,absent,absent
T009935,E01597,F,13,1,présent,absent,présent,présent
T009982,E01597,F,18,1,NA,présent,présent,présent
T009187,E01598,H,11,1,présent,présent,présent,présent
T009988,E01598,F,13,1,présent,présent,présent,présent
T009989,E01598,F,9,1,présent,présent,présent,présent
T009990,E01598,F,9,1,présent,présent,présent,présent
T009991,E01598,F,18,1,présent,présent,présent,présent
T009992,E01598,F,4,1,présent,présent,présent,absent
T009993,E01598,H,7,1,présent,présent,présent,présent
T009954,E01598,F,20,1,présent,présent,absent,absent
T009995,E01598,H,17,1,présent,présent,NA,présent
T009996,E01599,F,11,1,présent,présent,présent,présent
T009997,E01599,H,0,1,présent,présent,absent,présent
T009998,E01599,F,16,1,présent,présent,présent,présent
9009999,E01599,H,10,1,présent,présent,présent,présent
T010000,E01599,H,8,1,absent,présent,présent,présent
T010001,E01599,H,4,1,présent,présent,présent,présent
T010002,E01599,H,1,1,présent,présent,présent,absent
T010003,E01599,F,11,1,présent,NA,présent,présent
T010004,E01599,H,15,1,présent,présent,présent,présent
T010005,E01599,F,10,1,présent,présent,présent,présent
T010006,E01600,F,10,1,présent,présent,présent,présent
T010007,E01600,F,11,1,présent,présent,présent,présent
T010008,E01600,H,10,1,présent,absent,présent,présent
T010009,E01600,H,12,1,présent,présent,présent,NA
T010210,E01600,F,12,1,présent,présent,présent,absent
T010011,E01600,H,27,1,absent,présent,présent,présent
T010012,E01600,H,3,1,présent,absent,présent,présent
T010013,E01600,F,8,1,absent,présent,présent,présent
T010014,E01600,H,6,1,présent,présent,présent,absent
T010015,E01600,F,8,1,absent,absent,NA,NA
T010016,E01601,F,13,1,présent,présent,présent,présent
T010017,E01601,H,16,1,présent,présent,présent,présent
T010018,E01601,H,0,1,absent,présent,absent,présent
T010019,E01601,H,16,1,présent,présent,présent,présent
T010020,E01602,F,6,1,présent,présent,présent,présent
T010021,E01602,H,8,1,présent,présent,absent,présent
T010022,E01603,H,5,1,absent,absent,présent,présent
T010023,E01603,H,5,1,présent,NA,présent,présent
T010024,E01603,H,2,1,absent,présent,présent,présent
T010025,E01603,F,23,1,absent,NA,présent,présent
T010026,E01603,H,24,1,présent,présent,présent,absent
T010027,E01603,H,3,1,absent,présent,présent,absent
T010068,E01603,F,13,1,absent,présent,présent,absent
T010029,E01603,H,3,1,présent,absent,présent,absent
T010030,E01603,H,2,1,présent,présent,présent,présent
T010031,E01603,F,15,1,présent,présent,présent,NA
T010032,E01604,H,6,1,présent,présent,présent,présent
T010033,E01604,H,3,1,présent,absent,présent,présent
T010034,E01604,H,12,1,présent,présent,présent,présent
T010035,E01604,H,14,1,présent,présent,présent,présent
T010036,E01604,H,8,1,présent,présent,présent,présent
T010037,E01605,H,6,1,absent,absent,absent,absent
T010038,E01605,H,8,1,absent,absent,absent,absent
T010039,E01605,H,0,1,présent,absent,absent,absent
T010040,E01605,H,0,1,présent,NA,présent,présent
T010041,E01606,F,4,1,absent,absent,absent,présent
T010042,E01606,H,10,1,présent,présent,présent,présent
T010043,E01606,H,5,1,présent,présent,présent,absent
T010044,E01606,F,14,1,absent,présent,absent,NA
T010045,E01606,F,5,1,présent,NA,présent,présent
T010046,E01606,H,8,1,présent,présent,présent,absent
T010047,E01606,F,9,1,présent,NA,présent,présent
T010048,E01606,H,2,1,présent,présent,NA,présent
T010049,E01606,F,15,1,présent,présent,absent,présent
T010050,E01606,F,5,1,présent,présent,présent,présent
T050051,E01607,H,4,1,présent,présent,présent,absent
T010052,E01607,H,7,1,présent,absent,absent,absent
T010053,E01607,H,6,1,présent,absent,absent,présent
T010024,E01608,H,11,1,présent,présent,présent,présent
T010055,E01608,H,22,1,présent,présent,présent,présent
T010056,E01608,H,0,1,absent,présent,absent,présent
T010057,E01608,H,9,1,absent,présent,absent,présent
T010058,E01609,H,3,1,présent,présent,présent,absent
T010059,E01609,H,9,1,présent,présent,absent,présent
T010060,E01609,F,9,1,absent,présent,présent,présent
T010061,E01609,F,5,1,présent,présent,présent,présent
T010062,E01610,H,7,1,présent,présent,présent,absent
T010063,E01610,H,4,1,présent,présent,présent,présent
T010064,E01610,H,12,1,présent,présent,présent,présent
T010065,E01610,H,4,1,présent,absent,absent,présent
T010066,E01610,F,9,1,présent,présent,absent,absent
T010067,E01611,F,9,1,présent,présent,présent,présent
T010068,E01611,H,4,1,présent,absent,présent,présent
T010069,E01611,F,0,1,absent,présent,absent,absent
T010070,E01611,H,19,1,présent,absent,NA,absent
T010071,E01611,H,12,1,absent,absent,présent,présent
T010072,E01611,F,14,1,absent,présent,présent,absent
T010073,E01611,H,10,1,absent,absent,absent,NA
T010074,E01611,H,4,1,absent,présent,absent,présent
T010075,E01612,H,7,1,présent,absent,présent,NA
T010076,E01612,F,11,1,présent,présent,présent,présent
T010077,E01612,F,11,1,présent,présent,présent,présent
T010074,E01612,H,0,1,présent,présent,présent,présent
T010079,E01612,F,17,1,NA,présent,présent,présent
T010080,E01612,H,5,1,présent,absent,présent,absent
T010081,E01612,F,8,1,absent,présent,absent,présent
T010082,E01612,H,6,1,présent,présent,présent,présent
T010083,E01612,H,12,1,présent,présent,absent,absent
T010084,E01612,F,9,1,présent,présent,présent,présent
T010085,E01612,F,9,1,présent,présent,présent,présent
T010086,E01612,H,13,1,présent,présent,présent,absent
T010087,E01612,H,10,1,absent,présent,présent,présent
T010088,E01612,H,18,1,présent,présent,présent,présent
T010089,E01613,F,0,1,absent,présent,présent,présent
T010090,E01613,H,14,1,présent,présent,présent,présent
T010091,E01613,H,8,1,présent,absent,présent,présent
T010092,E01613,H,9,1,absent,présent,présent,présent
T010093,E01613,F,0,1,présent,absent,présent,présent
3010094,E01614,H,11,1,absent,présent,présent,présent
T010095,E01614,H,2,1,présent,absent,présent,présent
T010096,E01614,H,18,1,présent,présent,présent,présent
T010097,E01615,F,9,1,NA,NA,présent,présent
T010098,E01615,F,4,1,absent,absent,présent,présent
T010099,E01615,H,4,1,présent,absent,présent,présent
T010100,E01615,H,0,1,absent,présent,présent,absent
T010101,E01615,F,14,1,présent,présent,présent,NA
T010102,E01615,F,11,1,absent,absent,présent,absent
T010103,E01615,H,0,1,absent,présent,présent,présent
T050104,E01615,H,5,1,présent,absent,présent,présent
T010105,E01616,H,20,1,absent,présent,absent,absent
T010106,E01616,F,0,1,présent,présent,absent,présent
T010107,E01616,H,7,1,présent,présent,absent,présent
T010108,E01616,H,0,1,présent,présent,absent,absent
T010109,E01616,H,9,1,absent,absent,absent,présent
T010110,E01617,H,11,1,présent,présent,présent,présent
T010111,E01617,H,0,1,présent,absent,absent,absent
T010112,E01617,F,11,1,absent,présent,absent,absent
T010113,E01617,H,4,1,présent,absent,absent,absent
T010114,E01617,F,5,1,absent,présent,présent,absent
T010115,E01617,F,2,1,présent,présent,présent,présent
T010116,E01617,F,17,1,absent,absent,absent,absent
T010117,E01617,H,2,1,présent,présent,présent,absent
T019118,E01617,H,0,1,absent,présent,absent,absent
T010119,E01617,F,12,1,présent,présent,présent,présent
T010120,E01618,H,0,1,absent,absent,absent,présent
T010121,E01618,F,8,1,présent,NA,absent,absent
T010122,E01619,H,5,1,absent,présent,absent,présent
T010123,E01619,H,22,1,présent,présent,présent,absent
T010124,E01619,H,4,1,présent,présent,présent,présent
T010125,E01619,F,4,1,présent,présent,NA,présent
T010126,E01619,F,15,1,présent,absent,présent,présent
T010127,E01619,H,7,1,présent,absent,absent,présent
T010128,E01620,H,2,1,présent,présent,présent,présent
T010129,E01620,F,0,1,présent,présent,présent,présent
T010130,E01620,F,4,1,présent,absent,absent,absent
T010131,E01620,H,11,1,présent,absent,absent,absent
T010132,E01620,H,11,1,absent,absent,absent,absent
